surah,ayah,word_index,token_ar,root,lemma,pos
13,19,1,أَفَمَن,,مَن,N
13,19,2,يَعْلَمُ,علم,عَلِمَ,V
13,19,3,أَنَّمَآ,,إِنّ,
13,19,4,أُنزِلَ,نزل,أَنزَلَ,V
13,19,5,إِلَيْكَ,,إِلَى,
13,19,6,مِن,,مِن,
13,19,7,رَّبِّكَ,ربب,رَبّ,N
13,19,8,ٱلْحَقُّ,حقق,حَقّ,N
13,19,9,كَمَنْ,,مَن,N
13,19,10,هُوَ,,,N
13,19,11,أَعْمَىٰٓ,عمي,أَعْمَى,N
13,19,12,إِنَّمَا,,ما,
13,19,13,يَتَذَكَّرُ,ذكر,تَذَكَّرَ,V
13,19,14,أُو۟لُوا۟,,ذُو,N
13,19,15,ٱلْأَلْبَٰبِ,لبب,أَلْباب,N
13,20,1,ٱلَّذِينَ,,الَّذِي,N
13,20,2,يُوفُونَ,وفي,أَوْفَى,V
13,20,3,بِعَهْدِ,عهد,عَهْد,N
13,20,4,ٱللَّهِ,أله,اللَّه,N
13,20,5,وَلَا,,لا,
13,20,6,يَنقُضُونَ,نقض,نَقَضَتْ,V
13,20,7,ٱلْمِيثَٰقَ,وثق,مِيثاق,N
13,21,1,وَٱلَّذِينَ,,الَّذِي,N
13,21,2,يَصِلُونَ,وصل,يَصِلُ,V
13,21,3,مَآ,,ما,N
13,21,4,أَمَرَ,أمر,أَمَرَ,V
13,21,5,ٱللَّهُ,أله,اللَّه,N
13,21,6,بِهِۦٓ,,,N
13,21,7,أَن,,أَن,
13,21,8,يُوصَلَ,وصل,يَصِلُ,V
13,21,9,وَيَخْشَوْنَ,خشي,خَشِيَ,V
13,21,10,رَبَّهُمْ,ربب,رَبّ,N
13,21,11,وَيَخَافُونَ,خوف,خافَ,V
13,21,12,سُوٓءَ,سوأ,سُوء,N
13,21,13,ٱلْحِسَابِ,حسب,حِساب,N
13,22,1,وَٱلَّذِينَ,,الَّذِي,N
13,22,2,صَبَرُوا۟,صبر,صَبَرَ,V
13,22,3,ٱبْتِغَآءَ,بغي,ابْتِغاء,N
13,22,4,وَجْهِ,وجه,وَجْه,N
13,22,5,رَبِّهِمْ,ربب,رَبّ,N
13,22,6,وَأَقَامُوا۟,قوم,أَقامَ,V
13,22,7,ٱلصَّلَوٰةَ,صلو,صَلاة,N
13,22,8,وَأَنفَقُوا۟,نفق,أَنفَقَ,V
13,22,9,مِمَّا,,ما,N
13,22,10,رَزَقْنَٰهُمْ,رزق,رَزَقَ,V
13,22,11,سِرًّا,سرر,سِرّ,N
13,22,12,وَعَلَانِيَةً,علن,عَلانِيَة,N
13,22,13,وَيَدْرَءُونَ,درأ,يَدْرَؤُا۟,V
13,22,14,بِٱلْحَسَنَةِ,حسن,حَسَنَة,N
13,22,15,ٱلسَّيِّئَةَ,سوأ,سَيِّئَة,N
13,22,16,أُو۟لَٰٓئِكَ,,ذا,N
13,22,17,لَهُمْ,,,N
13,22,18,عُقْبَى,عقب,عُقْبَى,N
13,22,19,ٱلدَّارِ,دور,دار,N
13,23,1,جَنَّٰتُ,جنن,جَنَّة,N
13,23,2,عَدْنٍ,,عَدْن,N
13,23,3,يَدْخُلُونَهَا,دخل,دَخَلَ,V
13,23,4,وَمَن,,مَن,N
13,23,5,صَلَحَ,صلح,صَلَحَ,V
13,23,6,مِنْ,,مِن,
13,23,7,ءَابَآئِهِمْ,أبو,آباء,N
13,23,8,وَأَزْوَٰجِهِمْ,زوج,زَوْج,N
13,23,9,وَذُرِّيَّٰتِهِمْ,ذرر,ذُرِّيَّة,N
13,23,10,وَٱلْمَلَٰٓئِكَةُ,ملك,مَلَك,N
13,23,11,يَدْخُلُونَ,دخل,دَخَلَ,V
13,23,12,عَلَيْهِم,,عَلَى,
13,23,13,مِّن,,مِن,
13,23,14,كُلِّ,كلل,كُلّ,N
13,23,15,بَابٍ,بوب,باب,N
13,24,1,سَلَٰمٌ,سلم,سَلام,N
13,24,2,عَلَيْكُم,,عَلَى,
13,24,3,بِمَا,,ما,N
13,24,4,صَبَرْتُمْ,صبر,صَبَرَ,V
13,24,5,فَنِعْمَ,نعم,نِعْمَ,V
13,24,6,عُقْبَى,عقب,عُقْبَى,N
13,24,7,ٱلدَّارِ,دور,دار,N
13,25,1,وَٱلَّذِينَ,,الَّذِي,N
13,25,2,يَنقُضُونَ,نقض,نَقَضَتْ,V
13,25,3,عَهْدَ,عهد,عَهْد,N
13,25,4,ٱللَّهِ,أله,اللَّه,N
13,25,5,مِنۢ,,مِن,
13,25,6,بَعْدِ,بعد,بَعْد,N
13,25,7,مِيثَٰقِهِۦ,وثق,مِيثاق,N
13,25,8,وَيَقْطَعُونَ,قطع,قُطِعَ,V
13,25,9,مَآ,,ما,N
13,25,10,أَمَرَ,أمر,أَمَرَ,V
13,25,11,ٱللَّهُ,أله,اللَّه,N
13,25,12,بِهِۦٓ,,,N
13,25,13,أَن,,أَن,
13,25,14,يُوصَلَ,وصل,يَصِلُ,V
13,25,15,وَيُفْسِدُونَ,فسد,أَفْسَدُ,V
13,25,16,فِى,,فِي,
13,25,17,ٱلْأَرْضِ,أرض,أَرْض,N
13,25,18,أُو۟لَٰٓئِكَ,,ذا,N
13,25,19,لَهُمُ,,,N
13,25,20,ٱللَّعْنَةُ,لعن,لَعْنَة,N
13,25,21,وَلَهُمْ,,,N
13,25,22,سُوٓءُ,سوأ,سُوء,N
13,25,23,ٱلدَّارِ,دور,دار,N
13,26,1,ٱللَّهُ,أله,اللَّه,N
13,26,2,يَبْسُطُ,بسط,بَسَطَ,V
13,26,3,ٱلرِّزْقَ,رزق,رِزْق,N
13,26,4,لِمَن,,مَن,N
13,26,5,يَشَآءُ,شيأ,شاءَ,V
13,26,6,وَيَقْدِرُ,قدر,قَدَرَ,V
13,26,7,وَفَرِحُوا۟,فرح,فَرِحَ,V
13,26,8,بِٱلْحَيَوٰةِ,حيي,حَياة,N
13,26,9,ٱلدُّنْيَا,دنو,دُنْيا,N
13,26,10,وَمَا,,ما,
13,26,11,ٱلْحَيَوٰةُ,حيي,حَياة,N
13,26,12,ٱلدُّنْيَا,دنو,دُنْيا,N
13,26,13,فِى,,فِي,
13,26,14,ٱلْءَاخِرَةِ,أخر,آخِر,N
13,26,15,إِلَّا,,إِلّا,
13,26,16,مَتَٰعٌ,متع,مَتاع,N
13,27,1,وَيَقُولُ,قول,قالَ,V
13,27,2,ٱلَّذِينَ,,الَّذِي,N
13,27,3,كَفَرُوا۟,كفر,كَفَرَ,V
13,27,4,لَوْلَآ,,لَوْلا,
13,27,5,أُنزِلَ,نزل,أَنزَلَ,V
13,27,6,عَلَيْهِ,,عَلَى,
13,27,7,ءَايَةٌ,أيي,آيَة,N
13,27,8,مِّن,,مِن,
13,27,9,رَّبِّهِۦ,ربب,رَبّ,N
13,27,10,قُلْ,قول,قالَ,V
13,27,11,إِنَّ,,إِنّ,
13,27,12,ٱللَّهَ,أله,اللَّه,N
13,27,13,يُضِلُّ,ضلل,أَضَلَّ,V
13,27,14,مَن,,مَن,N
13,27,15,يَشَآءُ,شيأ,شاءَ,V
13,27,16,وَيَهْدِىٓ,هدي,هَدَى,V
13,27,17,إِلَيْهِ,,إِلَى,
13,27,18,مَنْ,,مَن,N
13,27,19,أَنَابَ,نوب,أَنابَ,V
13,28,1,ٱلَّذِينَ,,الَّذِي,N
13,28,2,ءَامَنُوا۟,أمن,آمَنَ,V
13,28,3,وَتَطْمَئِنُّ,طمأن,اطْمَأَنَّ,V
13,28,4,قُلُوبُهُم,قلب,قَلْب,N
13,28,5,بِذِكْرِ,ذكر,ذِكْر,N
13,28,6,ٱللَّهِ,أله,اللَّه,N
13,28,7,أَلَا,,أَلا,
13,28,8,بِذِكْرِ,ذكر,ذِكْر,N
13,28,9,ٱللَّهِ,أله,اللَّه,N
13,28,10,تَطْمَئِنُّ,طمأن,اطْمَأَنَّ,V
13,28,11,ٱلْقُلُوبُ,قلب,قَلْب,N
13,29,1,ٱلَّذِينَ,,الَّذِي,N
13,29,2,ءَامَنُوا۟,أمن,آمَنَ,V
13,29,3,وَعَمِلُوا۟,عمل,عَمِلَ,V
13,29,4,ٱلصَّٰلِحَٰتِ,صلح,صالِحَة,N
13,29,5,طُوبَىٰ,طيب,طُوبَى,N
13,29,6,لَهُمْ,,,N
13,29,7,وَحُسْنُ,حسن,حُسْن,N
13,29,8,مَـَٔابٍ,أوب,مَآب,N
13,30,1,كَذَٰلِكَ,,ذا,N
13,30,2,أَرْسَلْنَٰكَ,رسل,أَرْسَلَ,V
13,30,3,فِىٓ,,فِي,
13,30,4,أُمَّةٍ,أمم,أُمَّة,N
13,30,5,قَدْ,,قَد,
13,30,6,خَلَتْ,خلو,خَلا,V
13,30,7,مِن,,مِن,
13,30,8,قَبْلِهَآ,قبل,قَبْل,N
13,30,9,أُمَمٌ,أمم,أُمَّة,N
13,30,10,لِّتَتْلُوَا۟,تلو,تَلَى,V
13,30,11,عَلَيْهِمُ,,عَلَى,
13,30,12,ٱلَّذِىٓ,,الَّذِي,N
13,30,13,أَوْحَيْنَآ,وحي,أَوْحَى,V
13,30,14,إِلَيْكَ,,إِلَى,
13,30,15,وَهُمْ,,,N
13,30,16,يَكْفُرُونَ,كفر,كَفَرَ,V
13,30,17,بِٱلرَّحْمَٰنِ,رحم,رَحْمٰن,N
13,30,18,قُلْ,قول,قالَ,V
13,30,19,هُوَ,,,N
13,30,20,رَبِّى,ربب,رَبّ,N
13,30,21,لَآ,,لا,
13,30,22,إِلَٰهَ,أله,إِلٰه,N
13,30,23,إِلَّا,,إِلّا,
13,30,24,هُوَ,,,N
13,30,25,عَلَيْهِ,,عَلَى,
13,30,26,تَوَكَّلْتُ,وكل,تَوَكَّلْ,V
13,30,27,وَإِلَيْهِ,,إِلَى,
13,30,28,مَتَابِ,توب,مَتاب,N
13,31,1,وَلَوْ,,لَو,
13,31,2,أَنَّ,,أَنّ,
13,31,3,قُرْءَانًا,قرأ,قُرْءان,N
13,31,4,سُيِّرَتْ,سير,سُيِّرَتْ,V
13,31,5,بِهِ,,,N
13,31,6,ٱلْجِبَالُ,جبل,جَبَل,N
13,31,7,أَوْ,,أَو,
13,31,8,قُطِّعَتْ,قطع,قَطَّعَ,V
13,31,9,بِهِ,,,N
13,31,10,ٱلْأَرْضُ,أرض,أَرْض,N
13,31,11,أَوْ,,أَو,
13,31,12,كُلِّمَ,كلم,كَلَّمَ,V
13,31,13,بِهِ,,,N
13,31,14,ٱلْمَوْتَىٰ,موت,مَيِّت,N
13,31,15,بَل,,بَل,
13,31,16,لِّلَّهِ,أله,اللَّه,N
13,31,17,ٱلْأَمْرُ,أمر,أَمْر,N
13,31,18,جَمِيعًا,جمع,جَمِيع,N
13,31,19,أَفَلَمْ,,لَم,
13,31,20,يَا۟يْـَٔسِ,يأس,يَئِسَ,V
13,31,21,ٱلَّذِينَ,,الَّذِي,N
13,31,22,ءَامَنُوٓا۟,أمن,آمَنَ,V
13,31,23,أَن,,أَن,
13,31,24,لَّوْ,,لَو,
13,31,25,يَشَآءُ,شيأ,شاءَ,V
13,31,26,ٱللَّهُ,أله,اللَّه,N
13,31,27,لَهَدَى,هدي,هَدَى,V
13,31,28,ٱلنَّاسَ,أنس,ناس,N
13,31,29,جَمِيعًا,جمع,جَمِيع,N
13,31,30,وَلَا,,لا,
13,31,31,يَزَالُ,زيل,زالَت,V
13,31,32,ٱلَّذِينَ,,الَّذِي,N
13,31,33,كَفَرُوا۟,كفر,كَفَرَ,V
13,31,34,تُصِيبُهُم,صوب,أَصابَ,V
13,31,35,بِمَا,,ما,N
13,31,36,صَنَعُوا۟,صنع,صَنَعُ,V
13,31,37,قَارِعَةٌ,قرع,قارِعَة,N
13,31,38,أَوْ,,أَو,
13,31,39,تَحُلُّ,حلل,حَلَلْ,V
13,31,40,قَرِيبًا,قرب,قَرِيب,N
13,31,41,مِّن,,مِن,
13,31,42,دَارِهِمْ,دور,دار,N
13,31,43,حَتَّىٰ,,حَتَّى,
13,31,44,يَأْتِىَ,أتي,أَتَى,V
13,31,45,وَعْدُ,وعد,وَعْد,N
13,31,46,ٱللَّهِ,أله,اللَّه,N
13,31,47,إِنَّ,,إِنّ,
13,31,48,ٱللَّهَ,أله,اللَّه,N
13,31,49,لَا,,لا,
13,31,50,يُخْلِفُ,خلف,أَخْلَفُ,V
13,31,51,ٱلْمِيعَادَ,وعد,مِيعاد,N
13,32,1,وَلَقَدِ,,قَد,
13,32,2,ٱسْتُهْزِئَ,هزأ,اسْتُهْزِئَ,V
13,32,3,بِرُسُلٍ,رسل,رَسُول,N
13,32,4,مِّن,,مِن,
13,32,5,قَبْلِكَ,قبل,قَبْل,N
13,32,6,فَأَمْلَيْتُ,ملو,أَمْلَى,V
13,32,7,لِلَّذِينَ,,الَّذِي,N
13,32,8,كَفَرُوا۟,كفر,كَفَرَ,V
13,32,9,ثُمَّ,,ثُمّ,
13,32,10,أَخَذْتُهُمْ,أخذ,أَخَذَ,V
13,32,11,فَكَيْفَ,كيف,كَيْف,N
13,32,12,كَانَ,كون,كانَ,V
13,32,13,عِقَابِ,عقب,عِقاب,N
13,33,1,أَفَمَنْ,,مَن,N
13,33,2,هُوَ,,,N
13,33,3,قَآئِمٌ,قوم,قائِم,N
13,33,4,عَلَىٰ,,عَلَى,
13,33,5,كُلِّ,كلل,كُلّ,N
13,33,6,نَفْسٍۭ,نفس,نَفْس,N
13,33,7,بِمَا,,ما,N
13,33,8,كَسَبَتْ,كسب,كَسَبَ,V
13,33,9,وَجَعَلُوا۟,جعل,جَعَلَ,V
13,33,10,لِلَّهِ,أله,اللَّه,N
13,33,11,شُرَكَآءَ,شرك,شَرِيك,N
13,33,12,قُلْ,قول,قالَ,V
13,33,13,سَمُّوهُمْ,سمو,سَمَّى,V
13,33,14,أَمْ,,أَم,
13,33,15,تُنَبِّـُٔونَهُۥ,نبأ,نَبَّأَ,V
13,33,16,بِمَا,,ما,N
13,33,17,لَا,,لا,
13,33,18,يَعْلَمُ,علم,عَلِمَ,V
13,33,19,فِى,,فِي,
13,33,20,ٱلْأَرْضِ,أرض,أَرْض,N
13,33,21,أَم,,أَم,
13,33,22,بِظَٰهِرٍ,ظهر,ظاهِر,N
13,33,23,مِّنَ,,مِن,
13,33,24,ٱلْقَوْلِ,قول,قَوْل,N
13,33,25,بَلْ,,بَل,
13,33,26,زُيِّنَ,زين,زَيَّنَ,V
13,33,27,لِلَّذِينَ,,الَّذِي,N
13,33,28,كَفَرُوا۟,كفر,كَفَرَ,V
13,33,29,مَكْرُهُمْ,مكر,مَكْر,N
13,33,30,وَصُدُّوا۟,صدد,صُدُّ,V
13,33,31,عَنِ,,عَن,
13,33,32,ٱلسَّبِيلِ,سبل,سَبِيل,N
13,33,33,وَمَن,,مَن,N
13,33,34,يُضْلِلِ,ضلل,أَضَلَّ,V
13,33,35,ٱللَّهُ,أله,اللَّه,N
13,33,36,فَمَا,,ما,
13,33,37,لَهُۥ,,,N
13,33,38,مِنْ,,مِن,
13,33,39,هَادٍ,هدي,هاد,N
13,34,1,لَّهُمْ,,,N
13,34,2,عَذَابٌ,عذب,عَذاب,N
13,34,3,فِى,,فِي,
13,34,4,ٱلْحَيَوٰةِ,حيي,حَياة,N
13,34,5,ٱلدُّنْيَا,دنو,دُنْيا,N
13,34,6,وَلَعَذَابُ,عذب,عَذاب,N
13,34,7,ٱلْءَاخِرَةِ,أخر,آخِر,N
13,34,8,أَشَقُّ,شقق,أَشَقّ,N
13,34,9,وَمَا,,ما,
13,34,10,لَهُم,,,N
13,34,11,مِّنَ,,مِن,
13,34,12,ٱللَّهِ,أله,اللَّه,N
13,34,13,مِن,,مِن,
13,34,14,وَاقٍ,وقي,واق,N
13,35,1,مَّثَلُ,مثل,مَثَل,N
13,35,2,ٱلْجَنَّةِ,جنن,جَنَّة,N
13,35,3,ٱلَّتِى,,الَّذِي,N
13,35,4,وُعِدَ,وعد,وَعَدَ,V
13,35,5,ٱلْمُتَّقُونَ,وقي,مُتَّقي,N
13,35,6,تَجْرِى,جري,جَرَيْ,V
13,35,7,مِن,,مِن,
13,35,8,تَحْتِهَا,تحت,تَحْت,N
13,35,9,ٱلْأَنْهَٰرُ,نهر,نَهَر,N
13,35,10,أُكُلُهَا,أكل,أُكُل,N
13,35,11,دَآئِمٌ,دوم,دائِم,N
13,35,12,وَظِلُّهَا,ظلل,ظِلّ,N
13,35,13,تِلْكَ,,ذا,N
13,35,14,عُقْبَى,عقب,عُقْبَى,N
13,35,15,ٱلَّذِينَ,,الَّذِي,N
13,35,16,ٱتَّقَوا۟,وقي,اتَّقَى,V
13,35,17,وَّعُقْبَى,عقب,عُقْبَى,N
13,35,18,ٱلْكَٰفِرِينَ,كفر,كافِر,N
13,35,19,ٱلنَّارُ,نور,نار,N
13,36,1,وَٱلَّذِينَ,,الَّذِي,N
13,36,2,ءَاتَيْنَٰهُمُ,أتي,آتَى,V
13,36,3,ٱلْكِتَٰبَ,كتب,كِتاب,N
13,36,4,يَفْرَحُونَ,فرح,فَرِحَ,V
13,36,5,بِمَآ,,ما,N
13,36,6,أُنزِلَ,نزل,أَنزَلَ,V
13,36,7,إِلَيْكَ,,إِلَى,
13,36,8,وَمِنَ,,مِن,
13,36,9,ٱلْأَحْزَابِ,حزب,حِزْب,N
13,36,10,مَن,,مَن,N
13,36,11,يُنكِرُ,نكر,يُنكِرُ,V
13,36,12,بَعْضَهُۥ,بعض,بَعْض,N
13,36,13,قُلْ,قول,قالَ,V
13,36,14,إِنَّمَآ,,ما,
13,36,15,أُمِرْتُ,أمر,أَمَرَ,V
13,36,16,أَنْ,,أَن,
13,36,17,أَعْبُدَ,عبد,عَبَدَ,V
13,36,18,ٱللَّهَ,أله,اللَّه,N
13,36,19,وَلَآ,,لا,
13,36,20,أُشْرِكَ,شرك,أَشْرَكَ,V
13,36,21,بِهِۦٓ,,,N
13,36,22,إِلَيْهِ,,إِلَى,
13,36,23,أَدْعُوا۟,دعو,دَعا,V
13,36,24,وَإِلَيْهِ,,إِلَى,
13,36,25,مَـَٔابِ,أوب,مَآب,N
13,37,1,وَكَذَٰلِكَ,,ذا,N
13,37,2,أَنزَلْنَٰهُ,نزل,أَنزَلَ,V
13,37,3,حُكْمًا,حكم,حُكْم,N
13,37,4,عَرَبِيًّا,عرب,عَرَبِيّ,N
13,37,5,وَلَئِنِ,,إِن,
13,37,6,ٱتَّبَعْتَ,تبع,اتَّبَعَ,V
13,37,7,أَهْوَآءَهُم,هوي,أَهْواء,N
13,37,8,بَعْدَمَا,بعد,ما,N
13,37,9,جَآءَكَ,جيأ,جاءَ,V
13,37,10,مِنَ,,مِن,
13,37,11,ٱلْعِلْمِ,علم,عِلْم,N
13,37,12,مَا,,ما,
13,37,13,لَكَ,,,N
13,37,14,مِنَ,,مِن,
13,37,15,ٱللَّهِ,أله,اللَّه,N
13,37,16,مِن,,مِن,
13,37,17,وَلِىٍّ,ولي,وَلِيّ,N
13,37,18,وَلَا,,لا,
13,37,19,وَاقٍ,وقي,واق,N
13,38,1,وَلَقَدْ,,قَد,
13,38,2,أَرْسَلْنَا,رسل,أَرْسَلَ,V
13,38,3,رُسُلًا,رسل,رَسُول,N
13,38,4,مِّن,,مِن,
13,38,5,قَبْلِكَ,قبل,قَبْل,N
13,38,6,وَجَعَلْنَا,جعل,جَعَلَ,V
13,38,7,لَهُمْ,,,N
13,38,8,أَزْوَٰجًا,زوج,زَوْج,N
13,38,9,وَذُرِّيَّةً,ذرر,ذُرِّيَّة,N
13,38,10,وَمَا,,ما,
13,38,11,كَانَ,كون,كانَ,V
13,38,12,لِرَسُولٍ,رسل,رَسُول,N
13,38,13,أَن,,أَن,
13,38,14,يَأْتِىَ,أتي,أَتَى,V
13,38,15,بِـَٔايَةٍ,أيي,آيَة,N
13,38,16,إِلَّا,,إِلّا,
13,38,17,بِإِذْنِ,أذن,إِذْن,N
13,38,18,ٱللَّهِ,أله,اللَّه,N
13,38,19,لِكُلِّ,كلل,كُلّ,N
13,38,20,أَجَلٍ,أجل,أَجَل,N
13,38,21,كِتَابٌ,كتب,كِتاب,N
13,39,1,يَمْحُوا۟,محو,مَحَوْ,V
13,39,2,ٱللَّهُ,أله,اللَّه,N
13,39,3,مَا,,ما,N
13,39,4,يَشَآءُ,شيأ,شاءَ,V
13,39,5,وَيُثْبِتُ,ثبت,يُثْبِتُ,V
13,39,6,وَعِندَهُۥٓ,عند,عِند,N
13,39,7,أُمُّ,أمم,أُمّ,N
13,39,8,ٱلْكِتَٰبِ,كتب,كِتاب,N
13,40,1,وَإِن,,إِن,
13,40,2,مَّا,,ما,
13,40,3,نُرِيَنَّكَ,رأي,أَرَيْ,V
13,40,4,بَعْضَ,بعض,بَعْض,N
13,40,5,ٱلَّذِى,,الَّذِي,N
13,40,6,نَعِدُهُمْ,وعد,وَعَدَ,V
13,40,7,أَوْ,,أَو,
13,40,8,نَتَوَفَّيَنَّكَ,وفي,تَوَفَّى,V
13,40,9,فَإِنَّمَا,,ما,
13,40,10,عَلَيْكَ,,عَلَى,
13,40,11,ٱلْبَلَٰغُ,بلغ,بَلاغ,N
13,40,12,وَعَلَيْنَا,,عَلَى,
13,40,13,ٱلْحِسَابُ,حسب,حِساب,N
13,41,1,أَوَلَمْ,,لَم,
13,41,2,يَرَوْا۟,رأي,رَأَى,V
13,41,3,أَنَّا,,أَنّ,
13,41,4,نَأْتِى,أتي,أَتَى,V
13,41,5,ٱلْأَرْضَ,أرض,أَرْض,N
13,41,6,نَنقُصُهَا,نقص,يُنقَصُ,V
13,41,7,مِنْ,,مِن,
13,41,8,أَطْرَافِهَا,طرف,طَرَف,N
13,41,9,وَٱللَّهُ,أله,اللَّه,N
13,41,10,يَحْكُمُ,حكم,حَكَمَ,V
13,41,11,لَا,,لا,
13,41,12,مُعَقِّبَ,عقب,مُعَقِّب,N
13,41,13,لِحُكْمِهِۦ,حكم,حُكْم,N
13,41,14,وَهُوَ,,,N
13,41,15,سَرِيعُ,سرع,سَرِيع,N
13,41,16,ٱلْحِسَابِ,حسب,حِساب,N
13,42,1,وَقَدْ,,قَد,
13,42,2,مَكَرَ,مكر,مَكَرَ,V
13,42,3,ٱلَّذِينَ,,الَّذِي,N
13,42,4,مِن,,مِن,
13,42,5,قَبْلِهِمْ,قبل,قَبْل,N
13,42,6,فَلِلَّهِ,أله,اللَّه,N
13,42,7,ٱلْمَكْرُ,مكر,مَكْر,N
13,42,8,جَمِيعًا,جمع,جَمِيع,N
13,42,9,يَعْلَمُ,علم,عَلِمَ,V
13,42,10,مَا,,ما,N
13,42,11,تَكْسِبُ,كسب,كَسَبَ,V
13,42,12,كُلُّ,كلل,كُلّ,N
13,42,13,نَفْسٍ,نفس,نَفْس,N
13,42,14,وَسَيَعْلَمُ,علم,عَلِمَ,V
13,42,15,ٱلْكُفَّٰرُ,كفر,كافِر,N
13,42,16,لِمَنْ,,مَن,N
13,42,17,عُقْبَى,عقب,عُقْبَى,N
13,42,18,ٱلدَّارِ,دور,دار,N
13,43,1,وَيَقُولُ,قول,قالَ,V
13,43,2,ٱلَّذِينَ,,الَّذِي,N
13,43,3,كَفَرُوا۟,كفر,كَفَرَ,V
13,43,4,لَسْتَ,ليس,لَيْسَ,V
13,43,5,مُرْسَلًا,رسل,مُرْسَل,N
13,43,6,قُلْ,قول,قالَ,V
13,43,7,كَفَىٰ,كفي,كَفَى,V
13,43,8,بِٱللَّهِ,أله,اللَّه,N
13,43,9,شَهِيدًۢا,شهد,شَهِيد,N
13,43,10,بَيْنِى,بين,بَيْن,N
13,43,11,وَبَيْنَكُمْ,بين,بَيْن,N
13,43,12,وَمَنْ,,مَن,N
13,43,13,عِندَهُۥ,عند,عِند,N
13,43,14,عِلْمُ,علم,عِلْم,N
13,43,15,ٱلْكِتَٰبِ,كتب,كِتاب,N
14,1,1,الٓر,,,
14,1,2,كِتَٰبٌ,كتب,كِتاب,N
14,1,3,أَنزَلْنَٰهُ,نزل,أَنزَلَ,V
14,1,4,إِلَيْكَ,,إِلَى,
14,1,5,لِتُخْرِجَ,خرج,أَخْرَجَ,V
14,1,6,ٱلنَّاسَ,أنس,ناس,N
14,1,7,مِنَ,,مِن,
14,1,8,ٱلظُّلُمَٰتِ,ظلم,ظُلُمَة,N
14,1,9,إِلَى,,إِلَى,
14,1,10,ٱلنُّورِ,نور,نُور,N
14,1,11,بِإِذْنِ,أذن,إِذْن,N
14,1,12,رَبِّهِمْ,ربب,رَبّ,N
14,1,13,إِلَىٰ,,إِلَى,
14,1,14,صِرَٰطِ,صرط,صِراط,N
14,1,15,ٱلْعَزِيزِ,عزز,عَزِيز,N
14,1,16,ٱلْحَمِيدِ,حمد,حَمِيد,N
14,2,1,ٱللَّهِ,أله,اللَّه,N
14,2,2,ٱلَّذِى,,الَّذِي,N
14,2,3,لَهُۥ,,,N
14,2,4,مَا,,ما,N
14,2,5,فِى,,فِي,
14,2,6,ٱلسَّمَٰوَٰتِ,سمو,سَماء,N
14,2,7,وَمَا,,ما,N
14,2,8,فِى,,فِي,
14,2,9,ٱلْأَرْضِ,أرض,أَرْض,N
14,2,10,وَوَيْلٌ,,وَيْل,N
14,2,11,لِّلْكَٰفِرِينَ,كفر,كافِر,N
14,2,12,مِنْ,,مِن,
14,2,13,عَذَابٍ,عذب,عَذاب,N
14,2,14,شَدِيدٍ,شدد,شَدِيد,N
14,3,1,ٱلَّذِينَ,,الَّذِي,N
14,3,2,يَسْتَحِبُّونَ,حبب,اسْتَحَبُّ,V
14,3,3,ٱلْحَيَوٰةَ,حيي,حَياة,N
14,3,4,ٱلدُّنْيَا,دنو,دُنْيا,N
14,3,5,عَلَى,,عَلَى,
14,3,6,ٱلْءَاخِرَةِ,أخر,آخِر,N
14,3,7,وَيَصُدُّونَ,صدد,صَدَّ,V
14,3,8,عَن,,عَن,
14,3,9,سَبِيلِ,سبل,سَبِيل,N
14,3,10,ٱللَّهِ,أله,اللَّه,N
14,3,11,وَيَبْغُونَهَا,بغي,بَغَى,V
14,3,12,عِوَجًا,عوج,عِوَج,N
14,3,13,أُو۟لَٰٓئِكَ,,ذا,N
14,3,14,فِى,,فِي,
14,3,15,ضَلَٰلٍۭ,ضلل,ضَلال,N
14,3,16,بَعِيدٍ,بعد,بَعِيد,N
14,4,1,وَمَآ,,ما,
14,4,2,أَرْسَلْنَا,رسل,أَرْسَلَ,V
14,4,3,مِن,,مِن,
14,4,4,رَّسُولٍ,رسل,رَسُول,N
14,4,5,إِلَّا,,إِلّا,
14,4,6,بِلِسَانِ,لسن,لِسان,N
14,4,7,قَوْمِهِۦ,قوم,قَوْم,N
14,4,8,لِيُبَيِّنَ,بين,بَيَّنُ,V
14,4,9,لَهُمْ,,,N
14,4,10,فَيُضِلُّ,ضلل,أَضَلَّ,V
14,4,11,ٱللَّهُ,أله,اللَّه,N
14,4,12,مَن,,مَن,N
14,4,13,يَشَآءُ,شيأ,شاءَ,V
14,4,14,وَيَهْدِى,هدي,هَدَى,V
14,4,15,مَن,,مَن,N
14,4,16,يَشَآءُ,شيأ,شاءَ,V
14,4,17,وَهُوَ,,,N
14,4,18,ٱلْعَزِيزُ,عزز,عَزِيز,N
